142,"(0, 2)"
figures,"(1, 2)"
rely,"(1, 1)"
heavily,"(1, 1)"
eyewitness,"(1, 1)"
testimony,"(1, 1)"
records,"(1, 3)"
efforts,"(1, 1)"
relatives,"(1, 1)"
discrepancies,"(1, 1)"
exist,"(1, 1)"
ranged,"(1, 1)"
figure,"(1, 3)"
announcements,"(1, 1)"
tallies,"(1, 1)"
showed,"(1, 1)"
241,"(1, 1)"
218,"(1, 1)"
armed,"(1, 4)"
affiliated,"(1, 1)"
sources,"(1, 3)"
leaflets,"(1, 1)"
600,"(1, 1)"
denied,"(1, 2)"
swiss,"(1, 3)"
ambassador,"(1, 4)"
estimated,"(1, 3)"
700,"(1, 3)"
nicholas,"(1, 1)"
kristof,"(1, 1)"
york,"(1, 1)"
wrote,"(1, 3)"
seems,"(1, 1)"
plausible,"(1, 1)"
dozen,"(1, 1)"
policemen,"(1, 1)"
800,"(1, 1)"
james,"(1, 1)"
lilley,"(1, 1)"
visits,"(1, 1)"
minimum,"(1, 3)"
c,"(1, 1)"
declassified,"(1, 2)"
agency,"(1, 1)"
cable,"(1, 2)"
filed,"(1, 1)"
180,"(1, 2)"
compiled,"(1, 2)"
478,"(1, 1)"
920,"(1, 1)"
diplomat,"(1, 2)"
aftermath,"(1, 7)"
sir,"(1, 2)"
alan,"(1, 1)"
donald,"(1, 2)"
claimed,"(1, 4)"
friend,"(1, 1)"
higher,"(1, 1)"
declassification,"(1, 1)"
pointed,"(1, 1)"
revised,"(1, 1)"
182,"(1, 1)"
identifying,"(1, 1)"
advocacy,"(1, 1)"
founded,"(1, 3)"
ding,"(1, 2)"
zilin,"(1, 2)"
xianling,"(1, 2)"
whose,"(1, 1)"
children,"(1, 2)"
identified,"(1, 2)"
202,"(1, 2)"
august,"(1, 1)"
2011,"(1, 3)"
worked,"(1, 1)"
painstakingly,"(1, 1)"
interference,"(1, 2)"
locate,"(1, 1)"
families,"(1, 2)"
collect,"(1, 1)"
tally,"(1, 1)"
grown,"(1, 1)"
155,"(1, 1)"
1999,"(1, 2)"
includes,"(1, 1)"
individuals,"(1, 2)"
committed,"(1, 1)"
suicide,"(1, 1)"
reasons,"(1, 1)"
involvement,"(1, 3)"
alliance,"(1, 3)"
overseas,"(1, 3)"
agitating,"(1, 1)"
verify,"(1, 1)"
asserts,"(1, 1)"
unrelated,"(1, 1)"
count,"(1, 1)"
counted,"(1, 1)"
columbia,"(1, 4)"
vancouver,"(1, 2)"
canada,"(1, 4)"
replica,"(1, 2)"
ofoutside,"(1, 1)"
batch,"(1, 1)"
prevalent,"(1, 1)"
acknowledged,"(1, 1)"
situated,"(1, 1)"
bureau,"(1, 2)"
chief,"(1, 2)"
washington,"(1, 2)"
jay,"(1, 1)"
mathews,"(1, 1)"
cbs,"(1, 3)"
correspondent,"(1, 3)"
richard,"(1, 2)"
roth,"(1, 2)"
f,"(1, 1)"
sporadic,"(1, 2)"
find,"(1, 1)"
evidence,"(1, 1)"
suggest,"(1, 2)"
graham,"(1, 1)"
earnshaw,"(1, 2)"
reuters,"(1, 1)"
spent,"(1, 3)"
interviewing,"(1, 1)"
dawn,"(1, 1)"
writes,"(1, 1)"
memoirs,"(1, 2)"
probably,"(1, 1)"
foreigner,"(1, 1)"
confirms,"(1, 1)"
account,"(1, 2)"
dissident,"(1, 1)"
recently,"(1, 1)"
asia,"(1, 2)"
sentinel,"(1, 1)"
quoting,"(1, 1)"
entertainer,"(1, 1)"
stories,"(1, 1)"
186,"(1, 1)"
similarly,"(1, 1)"
secret,"(1, 1)"
cables,"(1, 2)"
embassy,"(1, 2)"
chilean,"(1, 1)"
counterparts,"(1, 1)"
observe,"(1, 1)"
entered,"(1, 1)"
gear,"(1, 2)"
push,"(1, 1)"
g,"(1, 1)"
scholar,"(1, 1)"
issue,"(1, 1)"
herring,"(1, 1)"
absolve,"(1, 1)"
responsibility,"(1, 1)"
showcase,"(1, 1)"
benevolence,"(1, 1)"
irrelevant,"(1, 1)"
shooting,"(1, 1)"
reprehensible,"(1, 1)"
really,"(1, 1)"
fully,"(1, 1)"
equipped,"(1, 2)"
massacred,"(1, 1)"
folks,"(1, 1)"
makes,"(1, 1)"
difference,"(1, 1)"
worthwhile,"(1, 1)"
evacuations,"(1, 1)"
carried,"(1, 1)"
summarily,"(1, 1)"
executed,"(1, 1)"
contrast,"(1, 1)"
affluent,"(1, 1)"
connected,"(1, 1)"
lighter,"(1, 1)"
sentences,"(1, 1)"
topped,"(1, 1)"
prison,"(1, 3)"
staff,"(1, 2)"
implicated,"(1, 1)"
permanently,"(1, 2)"
stigmatized,"(1, 1)"
never,"(1, 2)"
employed,"(1, 1)"
released,"(1, 2)"
arrest,"(1, 4)"
instrumental,"(1, 1)"
decades,"(1, 2)"
passed,"(1, 1)"
retracted,"(1, 2)"
faces,"(1, 1)"
descriptions,"(1, 2)"
constantly,"(1, 2)"
looped,"(1, 1)"
biographical,"(1, 1)"
poster,"(1, 1)"
gang,"(1, 1)"
fengsuo,"(1, 1)"
zhai,"(1, 1)"
weimin,"(1, 1)"
liang,"(1, 1)"
qingdun,"(1, 1)"
zhengyun,"(1, 1)"
zheng,"(1, 1)"
xuguang,"(1, 1)"
shaofang,"(1, 1)"
tao,"(1, 1)"
zhixing,"(1, 1)"
chaohua,"(1, 2)"
youcai,"(1, 1)"
zhiqing,"(1, 3)"
boli,"(1, 1)"
ming,"(1, 2)"
xiong,"(1, 2)"
wei,"(1, 2)"
experiences,"(1, 1)"
escapes,"(1, 1)"
intent,"(1, 1)"
chosen,"(1, 1)"
indefinitely,"(1, 1)"
escape,"(1, 2)"
kingdom,"(1, 3)"
france,"(1, 1)"
nations,"(1, 1)"
yellowbird,"(1, 1)"
intelligence,"(1, 1)"
agencies,"(1, 1)"
mi6,"(1, 1)"
cia,"(1, 1)"
territory,"(1, 3)"
196,"(1, 1)"
roots,"(1, 1)"
drew,"(1, 2)"
dissidents,"(1, 3)"
nucleus,"(1, 1)"
exile,"(1, 2)"
197,"(1, 1)"
apprehended,"(1, 1)"
incarcerated,"(1, 3)"
escaped,"(1, 1)"
difficulty,"(1, 1)"
prefers,"(1, 1)"
er,"(1, 1)"
alleged,"(1, 1)"
allegations,"(1, 1)"
trial,"(1, 1)"
sentenced,"(1, 1)"
disappeared,"(1, 1)"
1991,"(1, 1)"
subsequent,"(1, 1)"
release,"(1, 1)"
nothing,"(1, 1)"
listed,"(1, 1)"
unknown,"(1, 1)"
dui,"(1, 1)"
hua,"(1, 1)"
foundation,"(1, 1)"
602,"(1, 1)"
imprisoned,"(1, 1)"
activities,"(1, 2)"
2012,"(1, 1)"
unaccounted,"(1, 1)"
2014,"(1, 2)"
miao,"(1, 1)"
deshun,"(1, 1)"
prisoner,"(1, 1)"
decade,"(1, 1)"
ago,"(1, 1)"
suffering,"(1, 1)"
mental,"(1, 1)"
illness,"(1, 1)"
abstained,"(1, 1)"
voting,"(1, 1)"
changing,"(1, 1)"
opinion,"(1, 3)"
reassigned,"(1, 1)"
machinery,"(1, 1)"
electronics,"(1, 1)"
minded,"(1, 1)"
wan,"(1, 2)"
house,"(1, 2)"
stepped,"(1, 2)"
plane,"(1, 1)"
shortened,"(1, 1)"
trip,"(1, 1)"
detention,"(1, 1)"
grounds,"(1, 1)"
transferred,"(1, 1)"
equal,"(1, 1)"
rank,"(1, 2)"
mostly,"(1, 1)"
ceremonial,"(1, 1)"
ambassadors,"(1, 1)"
asylum,"(1, 2)"
actions,"(1, 1)"
involving,"(1, 1)"
team,"(1, 1)"
recognising,"(1, 1)"
weakened,"(1, 1)"
bowed,"(1, 1)"
officially,"(1, 1)"
resigning,"(1, 1)"
profile,"(1, 1)"
1992,"(1, 6)"
diplomatic,"(1, 2)"
classified,"(1, 1)"
canadian,"(1, 1)"
diplomats,"(1, 1)"
confidence,"(1, 1)"
months,"(1, 1)"
transferring,"(1, 1)"
significant,"(1, 2)"
amounts,"(1, 1)"
money,"(1, 2)"
accounts,"(1, 1)"
bao,"(1, 2)"
aide,"(1, 2)"
crime,"(1, 1)"
connection,"(1, 1)"
convicted,"(1, 1)"
revealing,"(1, 1)"
secrets,"(1, 1)"
counter,"(1, 1)"
revolutionary,"(1, 1)"
propagandizing,"(1, 1)"
sympathizers,"(1, 1)"
file,"(1, 1)"
initiated,"(1, 1)"
half,"(1, 1)"
rectification,"(1, 1)"
tendencies,"(1, 1)"
investigated,"(1, 1)"
deployed,"(1, 1)"
assess,"(1, 1)"
reliability,"(1, 1)"
broad,"(1, 1)"
daylight,"(1, 1)"
walked,"(1, 1)"
labor,"(1, 1)"
camps,"(1, 1)"
access,"(1, 2)"
crowded,"(1, 1)"
everyone,"(1, 1)"
space,"(1, 1)"
shared,"(1, 1)"
murderers,"(1, 1)"
rapists,"(1, 1)"
torture,"(1, 1)"
uncommon,"(1, 1)"
narrative,"(1, 3)"
constructed,"(1, 1)"
207,"(1, 2)"
ensures,"(1, 1)"
society,"(1, 2)"
successful,"(1, 1)"
208,"(1, 1)"
209,"(1, 1)"
210,"(1, 1)"
jintao,"(1, 1)"
consistently,"(1, 2)"
reiterated,"(1, 1)"
questions,"(1, 1)"
211,"(1, 1)"
meantime,"(1, 1)"
controlling,"(1, 1)"
narratives,"(1, 1)"
print,"(1, 3)"
required,"(1, 1)"
4th,"(1, 3)"
white,"(1, 1)"
explain,"(1, 1)"
anonymous,"(1, 1)"
shipped,"(1, 1)"
files,"(1, 1)"
papers,"(1, 1)"
2001,"(1, 2)"
30th,"(1, 2)"
anniversary,"(1, 5)"
fenghe,"(1, 1)"
shangri,"(1, 1)"
la,"(1, 1)"
unrest,"(1, 2)"
calm,"(1, 1)"
undergone,"(1, 1)"
212,"(1, 1)"
period,"(1, 1)"
relative,"(1, 1)"
heightened,"(1, 1)"
anchors,"(1, 1)"
xue,"(1, 1)"
fei,"(1, 1)"
du,"(1, 1)"
xian,"(1, 1)"
xinwen,"(1, 1)"
lianbo,"(1, 1)"
displayed,"(1, 1)"
sad,"(1, 1)"
xiaoyong,"(1, 1)"
son,"(1, 1)"
xueqian,"(1, 1)"
department,"(1, 1)"
radio,"(1, 1)"
sympathies,"(1, 1)"
director,"(1, 1)"
qian,"(1, 1)"
liren,"(1, 1)"
tan,"(1, 1)"
wenrui,"(1, 1)"
sacked,"(1, 1)"
satellite,"(1, 2)"
transmissions,"(1, 1)"
broadcasters,"(1, 2)"
cnn,"(1, 1)"
defy,"(1, 1)"
reporting,"(1, 2)"
telephone,"(1, 1)"
smuggled,"(1, 1)"
network,"(1, 1)"
record,"(1, 1)"
televisión,"(1, 1)"
española,"(1, 1)"
spain,"(1, 1)"
tve,"(1, 1)"
harassment,"(1, 2)"
cameraman,"(1, 1)"
custody,"(1, 1)"
filing,"(1, 1)"
mobile,"(1, 1)"
phone,"(1, 1)"
harassed,"(1, 2)"
blacklisted,"(1, 1)"
reentering,"(1, 1)"
consulates,"(1, 1)"
safety,"(1, 1)"
heed,"(1, 1)"
newly,"(1, 1)"
enacted,"(1, 1)"
guidelines,"(1, 1)"
guaranteed,"(1, 1)"
reaction,"(1, 1)"
memorial,"(1, 1)"
polish,"(1, 1)"
wrocław,"(1, 1)"
depicting,"(1, 1)"
track,"(1, 1)"
symbol,"(1, 1)"
original,"(1, 1)"
elections,"(1, 1)"
criticism,"(1, 1)"
europe,"(1, 2)"
america,"(1, 2)"
australia,"(1, 2)"
latin,"(1, 1)"
silent,"(1, 1)"
india,"(1, 1)"
ordering,"(1, 1)"
offer,"(1, 2)"
absolute,"(1, 1)"
jeopardize,"(1, 1)"
thawing,"(1, 1)"
empathy,"(1, 1)"
cuba,"(1, 1)"
czechoslovakia,"(1, 1)"
germany,"(1, 1)"
affairs,"(1, 1)"
freedoms,"(1, 1)"
conventional,"(1, 1)"
leninist,"(1, 1)"
mold,"(1, 1)"
publishing,"(1, 2)"
blow,"(1, 1)"
model,"(1, 1)"
whereby,"(1, 1)"
symbolic,"(1, 1)"
centres,"(1, 1)"
excesses,"(1, 1)"
reserve,"(1, 1)"
inconsistent,"(1, 1)"
impeding,"(1, 1)"
1993,"(1, 2)"
consolidated,"(1, 1)"
practice,"(1, 1)"
neither,"(1, 1)"
sufficient,"(1, 1)"
rubber,"(1, 1)"
spending,"(1, 2)"
expanded,"(1, 1)"
suppressing,"(1, 1)"
urban,"(1, 1)"
southern,"(1, 2)"
flourished,"(1, 1)"
2003,"(1, 1)"
provincially,"(1, 1)"
tv,"(1, 1)"
stations,"(1, 1)"
challenged,"(1, 1)"
cctv,"(1, 1)"
promoting,"(1, 1)"
communism,"(1, 2)"
encompassing,"(1, 1)"
approved,"(1, 2)"
religious,"(1, 1)"
beliefs,"(1, 1)"
era,"(1, 1)"
unsanctioned,"(1, 1)"
spirituality,"(1, 1)"
worship,"(1, 1)"
reduce,"(1, 1)"
controversial,"(1, 2)"
methods,"(1, 1)"
protestants,"(1, 1)"
buddhists,"(1, 1)"
taoists,"(1, 1)"
largely,"(1, 2)"
alone,"(1, 1)"
denominations,"(1, 1)"
cults,"(1, 1)"
falun,"(1, 1)"
playing,"(1, 1)"
sects,"(1, 1)"
orthodox,"(1, 1)"
attention,"(1, 1)"
focused,"(1, 1)"
cultivation,"(1, 1)"
nationalism,"(1, 1)"
succeeded,"(1, 1)"
tying,"(1, 1)"
pride,"(1, 1)"
prominently,"(1, 1)"
bombed,"(1, 1)"
belgrade,"(1, 1)"
bombings,"(1, 1)"
outpouring,"(1, 1)"
nationalist,"(1, 1)"
sentiment,"(1, 1)"
foremost,"(1, 1)"
advocate,"(1, 1)"
downgraded,"(1, 1)"
outlook,"(1, 1)"
factors,"(1, 1)"
delay,"(1, 1)"
acceptance,"(1, 1)"
trade,"(1, 3)"
completed,"(1, 1)"
twelve,"(1, 1)"
furthermore,"(1, 2)"
bilateral,"(1, 2)"
aid,"(1, 3)"
decreased,"(1, 2)"
billion,"(1, 3)"
loans,"(1, 1)"
credit,"(1, 1)"
rating,"(1, 1)"
lowered,"(1, 1)"
tourism,"(1, 1)"
revenue,"(1, 1)"
commitments,"(1, 2)"
reversing,"(1, 1)"
previous,"(1, 1)"
decline,"(1, 1)"
centralize,"(1, 1)"
foothold,"(1, 1)"
retired,"(1, 1)"
visiting,"(1, 1)"
prosperous,"(1, 1)"
advocating,"(1, 1)"
partly,"(1, 1)"
1990s,"(1, 4)"
pursuing,"(1, 1)"
stages,"(1, 1)"
liberals,"(1, 1)"
economically,"(1, 1)"
liberal,"(1, 1)"
shocks,"(1, 1)"
retrospect,"(1, 1)"
growth,"(1, 1)"
indeed,"(1, 1)"
previously,"(1, 3)"
aggrieved,"(1, 1)"
regarding,"(1, 1)"
energy,"(1, 1)"
candlelight,"(1, 2)"
vigil,"(1, 1)"
2009,"(1, 2)"
fears,"(1, 1)"
renege,"(1, 1)"
handover,"(1, 1)"
1997,"(1, 4)"
governor,"(1, 1)"
chris,"(1, 1)"
patten,"(1, 1)"
franchise,"(1, 1)"
legislative,"(1, 1)"
kongers,"(1, 3)"
coupled,"(1, 1)"
uncertainty,"(1, 1)"
status,"(1, 1)"
transfer,"(1, 3)"
sovereignty,"(1, 1)"
sizeable,"(1, 2)"
exodus,"(1, 1)"
prior,"(1, 1)"
vigils,"(1, 1)"
july,"(1, 2)"
2016,"(1, 1)"
location,"(1, 2)"
runs,"(1, 1)"
crowdfund,"(1, 1)"
etched,"(1, 1)"
anywhere,"(1, 1)"
strong,"(1, 1)"
perceptions,"(1, 1)"
attitudes,"(1, 1)"
representative,"(1, 1)"
brand,"(1, 1)"
authoritarianism,"(1, 1)"
invoked,"(1, 1)"
politicians,"(1, 1)"
relation,"(1, 1)"
relationship,"(1, 2)"
academic,"(1, 1)"
studies,"(1, 1)"
indicate,"(1, 1)"
rehabilitation,"(1, 1)"
tendency,"(1, 1)"
democratization,"(1, 1)"
image,"(1, 2)"
condemnation,"(1, 1)"
pariah,"(1, 1)"
isolated,"(1, 1)"
internationally,"(1, 2)"
setback,"(1, 1)"
courted,"(1, 1)"
chaos,"(1, 1)"
core,"(1, 1)"
domestically,"(1, 1)"
reshape,"(1, 1)"
repressive,"(1, 1)"
benign,"(1, 1)"
partner,"(1, 1)"
willingness,"(1, 1)"
participate,"(1, 1)"
secure,"(1, 1)"
signed,"(1, 1)"
proliferation,"(1, 1)"
treaty,"(1, 2)"
convention,"(1, 1)"
chemical,"(1, 1)"
test,"(1, 1)"
ban,"(1, 9)"
1996,"(1, 1)"
whereas,"(1, 1)"
diversify,"(1, 1)"
external,"(1, 1)"
partnerships,"(1, 1)"
establishing,"(1, 1)"
russia,"(1, 1)"
business,"(1, 3)"
lieu,"(1, 1)"
expedited,"(1, 1)"
indonesia,"(1, 1)"
israel,"(1, 2)"
net,"(1, 2)"
recipient,"(1, 1)"
growing,"(1, 1)"
transformed,"(1, 1)"
provider,"(1, 1)"
successfully,"(1, 1)"
attractive,"(1, 1)"
destination,"(1, 1)"
emphasizing,"(1, 1)"
skilled,"(1, 1)"
comparatively,"(1, 1)"
wages,"(1, 1)"
infrastructure,"(1, 1)"
constructively,"(1, 1)"
engaging,"(1, 1)"
marketplace,"(1, 1)"
inevitably,"(1, 1)"
explosion,"(1, 1)"
commercial,"(1, 1)"
multinational,"(1, 1)"
corporations,"(1, 1)"
turn,"(1, 1)"
blind,"(1, 1)"
eye,"(1, 1)"
politics,"(1, 2)"
focusing,"(1, 1)"
interests,"(1, 2)"
paid,"(1, 1)"
lip,"(1, 1)"
substance,"(1, 1)"
revolved,"(1, 1)"
european,"(1, 11)"
embargo,"(1, 5)"
armament,"(1, 1)"
sales,"(1, 1)"
today,"(1, 1)"
lift,"(1, 4)"
amount,"(1, 1)"
2004,"(1, 2)"
portrayed,"(1, 1)"
outdated,"(1, 1)"
damaging,"(1, 2)"
french,"(1, 1)"
jacques,"(1, 1)"
chirac,"(1, 1)"
german,"(1, 1)"
chancellor,"(1, 1)"
gerhard,"(1, 1)"
schröder,"(1, 2)"
passing,"(1, 1)"
secession,"(1, 1)"
2005,"(1, 2)"
taiwan,"(1, 1)"
successor,"(1, 1)"
angela,"(1, 1)"
merkel,"(1, 1)"
lifting,"(1, 4)"
congress,"(1, 1)"
proposed,"(1, 1)"
technology,"(1, 1)"
lifted,"(1, 1)"
presidency,"(1, 1)"
parliament,"(1, 1)"
reflects,"(1, 1)"
options,"(1, 1)"
seek,"(1, 1)"
hardware,"(1, 1)"
bloc,"(1, 1)"
strained,"(1, 1)"
suppliers,"(1, 1)"
restricted,"(1, 2)"
contemporary,"(1, 1)"
forbids,"(1, 1)"
verification,"(1, 2)"
246,"(1, 1)"
censor,"(1, 1)"
textbooks,"(1, 1)"
banned,"(1, 3)"
films,"(1, 3)"
books,"(1, 2)"
shut,"(1, 2)"
periodicals,"(1, 1)"
150,"(1, 1)"
contraband,"(1, 2)"
audio,"(1, 1)"
cassettes,"(1, 1)"
resources,"(1, 1)"
subject,"(1, 2)"
censors,"(1, 1)"
literature,"(1, 1)"
include,"(1, 1)"
palace,"(1, 1)"
forbidden,"(1, 1)"
collection,"(1, 1)"
poems,"(1, 1)"
moment,"(1, 1)"
diaries,"(1, 1)"
writings,"(1, 1)"
copies,"(1, 1)"
publications,"(1, 1)"
containing,"(1, 1)"
reference,"(1, 1)"
version,"(1, 1)"
detained,"(1, 1)"
colleagues,"(1, 1)"
typically,"(1, 1)"
potential,"(1, 1)"
repercussions,"(1, 1)"
born,"(1, 1)"
unfamiliar,"(1, 1)"
apathetic,"(1, 1)"
unaware,"(1, 1)"
symbols,"(1, 1)"
aspire,"(1, 1)"
prisoners,"(1, 1)"
putting,"(1, 1)"
risk,"(1, 1)"
259,"(1, 1)"
taboo,"(1, 1)"
frequent,"(1, 1)"
nobel,"(1, 1)"
prize,"(1, 1)"
laureate,"(1, 1)"
constant,"(1, 1)"
outspoken,"(1, 1)"
humanitarian,"(1, 1)"
aspects,"(1, 1)"
displays,"(1, 1)"
remembrance,"(1, 1)"
anniversaries,"(1, 1)"
25th,"(1, 1)"
2019,"(1, 1)"
renowned,"(1, 1)"
artist,"(1, 1)"
ai,"(1, 1)"
weiwei,"(1, 1)"
autocratic,"(1, 1)"
totalitarian,"(1, 1)"
regimes,"(1, 1)"
facts,"(1, 1)"
bec,"(1, 1)"
